neighbourhood,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_dayofweek,neighbourhood_group_Central Region,neighbourhood_group_North-East Region,neighbourhood_group_West Region,neighbourhood_group_East Region,neighbourhood_group_North Region,last_review_season_Southwest Monsoon,last_review_season_Northeast Monsoon,last_review_season_Hot and Dry,last_review_season_Inter-monsoon,room_type_Private room,room_type_Entire home/apt,room_type_Shared room,airbnb_era_Post-Maturity,airbnb_era_Maturity,airbnb_era_Significant Growth,airbnb_era_Growth,price
142.6863157894737,1.3143,103.89824,1.2039839690360306,0.9444332094556629,0.15816054567878615,67,358,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,100
135.9655172413793,1.31584,103.85923,0.7632875349901244,2.3465440160453634,0.6924003234378842,13,145,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,75
157.45038167938932,1.30156,103.85031,1.287246019848224,0.6294841510589716,0.27070814304551016,141,254,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,237
733.7333333333333,1.37938,103.76425,1.014689540741857,0.9444332094556629,0.4040349410460835,1,74,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,100
227.13793103448276,1.29901,103.84576,1.0877874362219921,0.9444332094556629,0.6152942894582167,10,364,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,368
92.3913043478261,1.34294,103.71752,0.8827548615480663,0.6294841510589716,0.029078206037454746,7,362,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,50
129.52272727272728,1.32249,103.92316,1.353312099935691,0.9444332094556629,0.0474900028023225,3,363,2.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,118
142.6863157894737,1.31174,103.87885,0.7632875349901244,1.7416538462385138,0.7635546168875434,13,224,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,300
151.43722943722943,1.28104,103.8458,0.5476604871793528,2.061317090012272,0.5481700168755395,7,74,6.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,178
88.125,1.39973,103.91061,0.7632875349901244,0.9444332094556629,0.36230562350151346,2,356,6.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,68
171.4394618834081,1.32655,103.84694,1.2708158026868601,0.6294841510589716,0.48319721436189694,141,365,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,131
147.58793969849245,1.28887,103.83043,0.8827548615480663,0.9444332094556629,0.3088853605516654,78,364,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,431
135.9655172413793,1.31505,103.86022,0.5476604871793528,0.6294841510589716,0.48319721436189694,8,121,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56
111.52,1.35704,103.83806,1.353312099935691,0.6294841510589716,0.0474900028023225,1,173,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,128
121.60606060606061,1.30756,103.78194,0.8827548615480663,0.6294841510589716,0.08217661194583258,76,364,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,350
135.9655172413793,1.29839,103.8846,1.0877874362219921,2.1586439249891747,0.5360594751428804,7,56,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,144
171.4394618834081,1.31763,103.84843,0.8827548615480663,2.061317090012272,0.6361203333015236,15,41,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,81
92.36842105263158,1.34842,103.87213,1.353312099935691,0.9444332094556629,0.05642093609539817,1,178,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,69
135.9655172413793,1.31496,103.8476,0.5476604871793528,2.2532518706894633,0.7529122984611478,1,56,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,261
153.04395604395606,1.29781,103.83823,1.055705359286362,1.293148584843654,0.129441045381051,19,294,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,149
135.9655172413793,1.31245,103.85952,0.5476604871793528,0.9444332094556629,0.07375926134859656,20,356,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,253
227.13793103448276,1.29462,103.84329,0.8827548615480663,0.6294841510589716,0.24981027224909663,157,327,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,135
109.81132075471699,1.33496,103.73764,1.014689540741857,1.146990051546535,0.1368170853048494,13,348,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,250
147.58793969849245,1.28216,103.8317,0.7632875349901244,0.6294841510589716,0.10647733208888645,26,291,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,132
147.58793969849245,1.28939,103.82838,0.7632875349901244,1.4059131647005323,0.4638781998556368,14,277,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,419
111.03030303030303,1.31128,103.79456,1.0877874362219921,0.9444332094556629,0.22175935597682567,8,360,5.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,40
151.43722943722943,1.28491,103.84209,1.2812560562488344,1.4968246860306311,0.1368170853048494,112,333,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60
157.45038167938932,1.30232,103.84887,0.7632875349901244,2.0417675711815075,0.6533753084188104,2,41,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,83
87.12962962962963,1.3621,103.8861,1.014689540741857,1.4968246860306311,0.27070814304551016,1,0,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,26
218.83333333333334,1.27531,103.84409,1.2531957307324628,1.4968246860306311,0.3133493518064337,274,0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,165
142.6863157894737,1.31442,103.88053,1.2359171926329946,0.6294841510589716,0.48319721436189694,83,359,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40
153.04395604395606,1.29604,103.84042,0.7632875349901244,1.293148584843654,0.6686001578257719,48,337,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,136
147.58793969849245,1.28361,103.83377,1.2812560562488344,0.6294841510589716,0.1368170853048494,112,285,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,57
135.9655172413793,1.31382,103.8538,0.5476604871793528,1.9222023655045097,0.3305815910530539,9,308,6.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,110
171.4394618834081,1.3242,103.85197,1.0877874362219921,0.9444332094556629,0.0474900028023225,203,262,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,300
109.02222222222223,1.33342,103.84335,0.7632875349901244,1.4059131647005323,0.33884122099223424,3,0,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50
153.04395604395606,1.2974,103.83923,0.7632875349901244,2.172261157827184,0.5687348358935744,18,323,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,175
135.9655172413793,1.31528,103.85556,1.353312099935691,1.7416538462385138,0.20379843846278126,13,360,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,62
190.68,1.29572,103.82672,0.7632875349901244,1.8245155980566627,0.6860917480468908,1,208,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,125
218.83333333333334,1.27337,103.84728,1.287246019848224,0.6294841510589716,0.48319721436189694,274,264,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,169
129.52272727272728,1.31036,103.91298,0.5476604871793528,1.8245155980566627,0.47374589652249466,2,338,6.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,100
151.43722943722943,1.28153,103.84639,0.8827548615480663,1.5724373905921767,0.5447889390608642,16,34,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,181
154.84883720930233,1.2873,103.84894,1.0877874362219921,2.5336576113120968,0.5830566512820058,40,363,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,186
187.42372881355934,1.30573,103.84005,0.9600242569509456,0.9444332094556629,0.129441045381051,18,362,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,75
264.4788732394366,1.30547,103.83314,0.5476604871793528,1.7416538462385138,0.342886113222803,7,178,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,150
153.04395604395606,1.29671,103.8404,0.5476604871793528,2.6814632294763996,0.7269406017876251,48,310,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,144
153.04395604395606,1.29675,103.84074,0.7632875349901244,0.9444332094556629,0.5481700168755395,27,332,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,131
142.6863157894737,1.31227,103.87961,0.7632875349901244,2.5526296839324076,0.7476573773506664,26,222,1.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,58
89.20689655172414,1.35514,103.9671,1.353312099935691,1.293148584843654,0.12192827469876251,1,358,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,112
142.6863157894737,1.31278,103.88884,0.5476604871793528,1.7416538462385138,0.6331838328261077,22,131,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,44
142.6863157894737,1.31321,103.8881,1.153089412301921,1.4059131647005323,0.2098849975170654,84,63,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,85
121.60606060606061,1.30458,103.78435,0.8827548615480663,1.146990051546535,0.27070814304551016,78,364,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,344
154.3695652173913,1.3107,103.90671,0.7632875349901244,1.9751195948598184,0.6632044089193954,1,327,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,108
153.04395604395606,1.30388,103.82985,0.8827548615480663,0.9444332094556629,0.0474900028023225,1,0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,475
135.9655172413793,1.3146,103.85258,0.5476604871793528,1.4059131647005323,0.17839698790358818,9,291,6.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,310
129.52272727272728,1.33027,103.94787,0.8827548615480663,2.4819074986599783,0.5563604049114629,13,74,4.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,67
218.83333333333334,1.27677,103.84651,0.7632875349901244,2.6173863124534065,0.780306482820634,2,143,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,240
142.6863157894737,1.31042,103.87654,0.8827548615480663,1.4968246860306311,0.29509741099711057,114,362,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,318
171.4394618834081,1.32547,103.85055,1.2039839690360306,1.146990051546535,0.5051655257970525,203,365,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,158
89.20689655172414,1.35601,103.96595,1.055705359286362,1.6925959414637473,0.23325112844284202,2,349,6.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,190
109.02222222222223,1.33416,103.84735,0.8827548615480663,1.293148584843654,0.2098849975170654,1,0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,44
218.83333333333334,1.27462,103.84248,0.5476604871793528,1.7416538462385138,0.3088853605516654,10,176,4.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,300
111.03030303030303,1.31443,103.79015,0.8827548615480663,2.272742127095055,0.6130386037060546,8,123,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,358
171.4394618834081,1.31244,103.84226,0.9600242569509456,1.998827165142276,0.5231298664253685,1,50,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,156
171.4394618834081,1.31798,103.84356,0.5476604871793528,2.2097480296749494,0.6723128194036452,22,116,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,239
92.3913043478261,1.34036,103.68779,0.7632875349901244,1.6925959414637473,0.15816054567878615,2,271,3.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,40
190.68,1.31374,103.80672,0.7632875349901244,1.4059131647005323,0.09853120329444137,1,0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,250
142.6863157894737,1.31692,103.88829,0.7632875349901244,0.9444332094556629,0.06517566394409594,1,0,4.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,108
157.45038167938932,1.30194,103.8475,0.7632875349901244,1.998827165142276,0.6490468660452136,8,169,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,687
151.43722943722943,1.28458,103.83514,0.8827548615480663,0.6294841510589716,0.48319721436189694,31,61,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,146
147.58793969849245,1.29195,103.80839,0.5476604871793528,1.7416538462385138,0.6744863665601114,4,65,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,158
157.45038167938932,1.30249,103.8476,1.0877874362219921,0.6294841510589716,0.10647733208888645,203,241,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,337
147.58793969849245,1.27474,103.83582,0.7632875349901244,1.998827165142276,0.3177496588962614,9,362,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,89
111.52,1.35904,103.84735,1.0877874362219921,2.1137328411173617,0.3347401000476647,2,0,6.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,85
218.83333333333334,1.28473,103.8593,0.5476604871793528,1.6925959414637473,0.36971712812783863,2,269,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,300
151.43722943722943,1.28153,103.84684,1.014689540741857,1.9496595604481448,0.609590539577342,40,357,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,156
109.81132075471699,1.33406,103.73849,0.7632875349901244,2.4097896750002143,0.6351483681219181,1,332,6.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,210
142.6863157894737,1.31168,103.87623,0.8827548615480663,1.293148584843654,0.4482348930088285,67,325,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,200
151.43722943722943,1.28122,103.84464,0.5476604871793528,1.146990051546535,0.129441045381051,15,360,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,35
190.68,1.31887,103.82812,1.055705359286362,0.6294841510589716,0.0474900028023225,1,362,2.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,203
129.52272727272728,1.30877,103.90962,0.7632875349901244,2.061317090012272,0.27573429957783063,2,29,6.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,90
147.58793969849245,1.28394,103.83149,0.7632875349901244,1.146990051546535,0.3133493518064337,26,349,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,131
154.3695652173913,1.30198,103.91198,0.5476604871793528,1.9751195948598184,0.4314881642862916,6,0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,194
142.6863157894737,1.31161,103.88476,0.8827548615480663,1.146990051546535,0.7067185085990645,2,223,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,176
154.3695652173913,1.30543,103.9053,0.7632875349901244,2.197771578227471,0.7356037966626171,1,101,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,135
129.52272727272728,1.31683,103.91109,1.353312099935691,1.7853009529303008,0.18491097498475428,2,54,2.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,100
109.81132075471699,1.34668,103.73255,0.7632875349901244,0.6294841510589716,0.08217661194583258,1,0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,65
135.9655172413793,1.31567,103.86542,1.287246019848224,2.079758854931614,0.35081169616146923,11,336,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,149
157.45038167938932,1.30914,103.85517,0.5476604871793528,0.6294841510589716,0.48319721436189694,64,365,6.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,100
142.6863157894737,1.31235,103.88531,0.8827548615480663,1.7416538462385138,0.36971712812783863,67,365,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,200
154.84883720930233,1.28906,103.84363,1.014689540741857,1.4968246860306311,0.5113318260435314,5,10,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,81
135.9655172413793,1.31196,103.85962,0.5476604871793528,2.09719986039531,0.25515738552935663,20,357,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,342
129.52272727272728,1.30923,103.91237,0.5476604871793528,0.9444332094556629,0.22755192082209844,109,356,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,144
151.43722943722943,1.28271,103.84586,0.5476604871793528,1.293148584843654,0.20379843846278126,9,350,5.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,92
264.4788732394366,1.29895,103.83824,0.7632875349901244,1.9496595604481448,0.27070814304551016,28,324,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,131
142.6863157894737,1.31452,103.88589,0.9600242569509456,2.079758854931614,0.29509741099711057,67,83,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,100
147.58793969849245,1.28476,103.8338,0.7632875349901244,0.6294841510589716,0.15816054567878615,25,331,2.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,132
218.83333333333334,1.27734,103.84902,0.9600242569509456,1.293148584843654,0.33884122099223424,15,351,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,300
171.4394618834081,1.32347,103.85317,0.9600242569509456,0.6294841510589716,0.1368170853048494,114,301,4.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,237
121.60606060606061,1.27933,103.7874,1.0877874362219921,0.9444332094556629,0.07375926134859656,1,0,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,56
154.3695652173913,1.30195,103.90241,0.5476604871793528,2.5963104976954083,0.6678437407453441,7,158,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,81
87.12962962962963,1.36376,103.87509,0.5476604871793528,1.5724373905921767,0.18491097498475428,1,90,5.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40
135.9655172413793,1.31682,103.85866,0.8827548615480663,0.6294841510589716,0.20379843846278126,113,365,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,287
153.04395604395606,1.2962,103.83899,0.7632875349901244,0.6294841510589716,0.48319721436189694,28,336,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,125
102.6923076923077,1.44843,103.81538,1.3755669077328003,0.6294841510589716,0.009895474455814136,1,365,5.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,550
153.04395604395606,1.29661,103.83932,0.7632875349901244,2.6195993264072177,0.7359956922654188,27,310,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,106
218.83333333333334,1.28038,103.84903,0.5476604871793528,1.6368048831477897,0.39751427015814483,5,360,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,554
88.125,1.41643,103.90451,0.7632875349901244,0.9444332094556629,0.10647733208888645,1,83,6.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,389
31.0,1.35424,103.68162,0.5476604871793528,0.6294841510589716,0.03837758828980417,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,31
172.9268292682927,1.30271,103.76725,1.055705359286362,1.6368048831477897,0.27573429957783063,22,351,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,360
142.6863157894737,1.31536,103.88574,1.014689540741857,2.441269636209476,0.5306231755581774,67,43,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,85
151.43722943722943,1.28158,103.84871,0.7632875349901244,1.5724373905921767,0.3305815910530539,38,13,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,258
190.68,1.31491,103.80578,0.7632875349901244,1.293148584843654,0.08217661194583258,1,0,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,119
142.6863157894737,1.31548,103.88321,0.7632875349901244,2.2909591858984855,0.5830566512820058,4,352,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,53
151.43722943722943,1.2837,103.84224,1.353312099935691,0.9444332094556629,0.12192827469876251,59,326,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,65
87.12962962962963,1.35113,103.8797,0.7632875349901244,2.5672662739773666,0.7303415754170727,1,170,0.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,112
135.9655172413793,1.31395,103.85433,0.7632875349901244,1.4059131647005323,0.7067185085990645,1,25,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,90
142.6863157894737,1.31542,103.89759,0.7632875349901244,1.146990051546535,0.4135193731553505,203,52,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,168
129.52272727272728,1.30725,103.91176,1.014689540741857,0.9444332094556629,0.35081169616146923,4,180,1.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,44
142.6863157894737,1.31332,103.88741,0.5476604871793528,1.89245096344469,0.29509741099711057,67,54,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,90
142.6863157894737,1.31514,103.88258,1.2359171926329946,1.293148584843654,0.1976089851863681,112,359,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,33
129.52272727272728,1.30918,103.91287,0.5476604871793528,1.4968246860306311,0.3088853605516654,109,364,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,144
111.52,1.36445,103.83159,0.8827548615480663,0.9444332094556629,0.0474900028023225,2,0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,200
135.9655172413793,1.31044,103.8584,0.7632875349901244,1.5724373905921767,0.3133493518064337,2,349,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,86
218.83333333333334,1.28004,103.84941,0.5476604871793528,1.5724373905921767,0.36971712812783863,3,162,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,276
218.83333333333334,1.27608,103.84473,0.5476604871793528,0.9444332094556629,0.09043241689843162,10,175,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,500
264.4788732394366,1.30118,103.83675,1.055705359286362,1.146990051546535,0.39751427015814483,6,330,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,308
147.58793969849245,1.28494,103.83376,0.5476604871793528,1.7853009529303008,0.5563604049114629,30,333,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,132
227.13793103448276,1.2942,103.84283,0.8827548615480663,2.2097480296749494,0.3133493518064337,2,338,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,108
135.9655172413793,1.32344,103.86451,0.7632875349901244,2.129438654976997,0.7706155554235862,14,182,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,360
85.5,1.37398,103.83069,0.7632875349901244,2.324115787237005,0.40079485993484426,3,355,3.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,110
142.6863157894737,1.32073,103.90471,1.353312099935691,0.9444332094556629,0.47852196709100275,5,169,6.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,81
129.52272727272728,1.32041,103.95513,1.353312099935691,1.6925959414637473,0.22175935597682567,1,89,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,50
154.84883720930233,1.29345,103.84173,1.0877874362219921,0.9444332094556629,0.12192827469876251,114,325,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,149
135.9655172413793,1.30759,103.86217,1.2359171926329946,1.4059131647005323,0.11427500561597995,83,362,6.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,37
135.9655172413793,1.29991,103.88494,1.0877874362219921,2.020986042528727,0.46638562891313,15,152,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,151
135.9655172413793,1.313,103.85922,1.353312099935691,1.7853009529303008,0.17839698790358818,2,256,6.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,76
135.9655172413793,1.30792,103.86153,1.2359171926329946,0.9444332094556629,0.07375926134859656,112,362,6.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,39
187.42372881355934,1.3115,103.83759,0.7632875349901244,2.530330420827872,0.5192737312454871,6,340,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,60
154.84883720930233,1.28778,103.84681,0.7632875349901244,2.197771578227471,0.7265063135564753,12,46,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,378
147.58793969849245,1.27746,103.8245,0.7632875349901244,2.3536154106474165,0.6983633062031841,1,333,5.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,81
129.52272727272728,1.32677,103.94544,1.2479061098564308,0.6294841510589716,0.03837758828980417,1,365,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,79
92.3913043478261,1.34409,103.71869,0.5476604871793528,1.8245155980566627,0.35081169616146923,1,178,3.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,65
78.51851851851852,1.39995,103.74972,1.287246019848224,1.4968246860306311,0.12192827469876251,2,0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,150
129.52272727272728,1.32111,103.92206,1.353312099935691,1.4059131647005323,0.06517566394409594,3,365,6.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,68
171.4394618834081,1.32411,103.85472,0.8827548615480663,1.4059131647005323,0.5324523639530602,2,72,6.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,58
151.43722943722943,1.2845,103.84329,1.353312099935691,0.6294841510589716,0.06517566394409594,83,361,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,65
157.45038167938932,1.30493,103.85387,0.5476604871793528,0.6294841510589716,0.05642093609539817,1,365,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,487
142.6863157894737,1.31439,103.88222,1.2359171926329946,0.9444332094556629,0.129441045381051,83,353,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,33
142.6863157894737,1.31314,103.88681,0.9600242569509456,2.360500332761349,0.4688657659288553,84,61,5.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,181
92.3913043478261,1.33317,103.72422,1.353312099935691,2.09719986039531,0.3546945557994486,2,0,6.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,65
190.68,1.31105,103.82488,1.055705359286362,0.6294841510589716,0.48319721436189694,34,358,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,300
135.9655172413793,1.31381,103.85424,0.8827548615480663,0.9444332094556629,0.25515738552935663,157,332,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,137
151.43722943722943,1.28262,103.84487,0.5476604871793528,1.998827165142276,0.22755192082209844,13,365,6.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,31
157.45038167938932,1.30637,103.84784,1.2132397263614954,1.146990051546535,0.24437820468769114,141,365,5.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,168
171.4394618834081,1.32556,103.85404,1.0877874362219921,1.8245155980566627,0.24981027224909663,203,364,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,150
92.3913043478261,1.33915,103.70693,0.7632875349901244,0.6294841510589716,0.46134303392310455,2,88,5.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,300
95.53125,1.33808,103.95774,0.5476604871793528,2.020986042528727,0.6084235871463097,1,0,3.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,51
187.42372881355934,1.3045,103.83921,0.7632875349901244,2.0417675711815075,0.7045557947219799,1,173,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,137
